"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr9",110653721,110654494,774,"*","IL7-H_H3k27ac_S295_peak_18142",42,".",4.67332,6.66221,4.24651,"Promoter (<=1kb)",9,110624789,110654161,29373,2,"235627","ENSMUST00000133191.7",0,"ENSMUSG00000056724","Nbeal2","neurobeachin-like 2"
"chr9",110656322,110657376,1055,"*","IL7-H_H3k27ac_S295_peak_18143",98,".",6.95373,12.5637,9.84965,"Promoter (<=1kb)",9,110656503,110711606,55104,1,"72654","ENSMUST00000019803.8",0,"ENSMUSG00000019659","Ccdc12","coiled-coil domain containing 12"
"chr9",110665761,110666659,899,"*","IL7-H_H3k27ac_S295_peak_18144",30,".",3.6872,5.44616,3.09455,"Promoter (<=1kb)",9,110666925,110711285,44361,1,"72654","ENSMUST00000195979.1",-266,"ENSMUSG00000019659","Ccdc12","coiled-coil domain containing 12"
"chr9",111055467,111056931,1465,"*","IL7-H_H3k27ac_S295_peak_18145",26,".",3.48303,4.88416,2.65395,"Promoter (<=1kb)",9,111056030,111057246,1217,2,"54199","ENSMUST00000195968.1",315,"ENSMUSG00000043953","Ccrl2","C-C motif chemokine receptor-like 2"
"chr9",111117792,111118759,968,"*","IL7-H_H3k27ac_S295_peak_18146",40,".",4.3679,6.39242,4.01118,"Promoter (<=1kb)",9,111118111,111225668,107558,1,"71268","ENSMUST00000035078.12",0,"ENSMUSG00000032497","Lrrfip2","leucine rich repeat (in FLII) interacting protein 2"
"chr9",111212722,111213853,1132,"*","IL7-H_H3k27ac_S295_peak_18147",14,".",2.6996,3.67511,1.46386,"Promoter (<=1kb)",9,111214193,111216509,2317,1,"71268","ENSMUST00000199711.1",-340,"ENSMUSG00000032497","Lrrfip2","leucine rich repeat (in FLII) interacting protein 2"
"chr9",111270921,111272731,1811,"*","IL7-H_H3k27ac_S295_peak_18148",96,".",6.99337,12.3551,9.61644,"Promoter (<=1kb)",9,111228228,111271546,43319,2,"17350","ENSMUST00000135218.7",0,"ENSMUSG00000032498","Mlh1","mutL homolog 1"
"chr9",111561289,111563961,2673,"*","IL7-H_H3k27ac_S295_peak_18149",63,".",5.40542,8.90723,6.3454,"3' UTR",9,111439081,111489118,50038,1,"245038","ENSMUST00000111879.4",122208,"ENSMUSG00000032500","Dclk3","doublecortin-like kinase 3"
"chr9",112099576,112103570,3995,"*","IL7-H_H3k27ac_S295_peak_18150",22,".",3.34494,4.53988,2.2702,"Intron (ENSMUST00000070218.11/74100, intron 17 of 18)",9,112118636,112118711,76,2,"723815","ENSMUST00000083507.2",15141,"ENSMUSG00000065441","Mir128-2","microRNA 128-2"
"chr9",112208189,112209275,1087,"*","IL7-H_H3k27ac_S295_peak_18151",27,".",3.56246,4.96427,2.70645,"Intron (ENSMUST00000159432.7/74100, intron 1 of 17)",9,112116220,112217261,101042,2,"74100","ENSMUST00000159451.7",7986,"ENSMUSG00000032503","Arpp21","cyclic AMP-regulated phosphoprotein, 21"
"chr9",112216513,112219915,3403,"*","IL7-H_H3k27ac_S295_peak_18152",42,".",4.38271,6.64286,4.26207,"Promoter (<=1kb)",9,112116220,112217261,101042,2,"74100","ENSMUST00000159451.7",0,"ENSMUSG00000032503","Arpp21","cyclic AMP-regulated phosphoprotein, 21"
"chr9",112225818,112227358,1541,"*","IL7-H_H3k27ac_S295_peak_18153",43,".",4.33282,6.69794,4.30936,"Promoter (<=1kb)",9,112227579,112228242,664,1,"70194","ENSMUST00000161216.1",-221,NA,"2310075C17Rik","RIKEN cDNA 2310075C17 gene"
"chr9",113706683,113708638,1956,"*","IL7-H_H3k27ac_S295_peak_18154",69,".",5.74534,9.57223,6.99199,"Promoter (<=1kb)",9,113651744,113708259,56516,2,"18571","ENSMUST00000035086.12",0,"ENSMUSG00000032504","Pdcd6ip","programmed cell death 6 interacting protein"
"chr9",113740355,113742441,2087,"*","IL7-H_H3k27ac_S295_peak_18155",63,".",5.64069,8.88635,6.35152,"Promoter (<=1kb)",9,113741473,113918797,177325,1,"76499","ENSMUST00000213663.1",0,"ENSMUSG00000033392","Clasp2","CLIP associating protein 2"
"chr9",113931420,113931860,441,"*","IL7-H_H3k27ac_S295_peak_18156",56,".",5.22524,8.12182,5.60293,"Promoter (<=1kb)",9,113931435,113975969,44535,1,"22221","ENSMUST00000214095.1",0,"ENSMUSG00000009741","Ubp1","upstream binding protein 1"
"chr9",114367439,114369656,2218,"*","IL7-H_H3k27ac_S295_peak_18157",79,".",6.56176,10.5651,7.90233,"Promoter (<=1kb)",9,114368303,114377229,8927,1,"75116","ENSMUST00000124664.7",0,"ENSMUSG00000074039","4930520O04Rik","RIKEN cDNA 4930520O04 gene"
"chr9",114389983,114390737,755,"*","IL7-H_H3k27ac_S295_peak_18158",70,".",5.84485,9.67007,7.04651,"Promoter (<=1kb)",9,114375134,114390675,15542,2,"56693","ENSMUST00000084881.4",0,"ENSMUSG00000032431","Crtap","cartilage associated protein"
"chr9",114400500,114401835,1336,"*","IL7-H_H3k27ac_S295_peak_18159",164,".",10.8089,19.5224,16.4436,"Promoter (<=1kb)",9,114401105,114407276,6172,1,"100504715","ENSMUST00000111820.3",0,"ENSMUSG00000079260","Tmppe","transmembrane protein with metallophosphoesterase domain"
"chr9",114639581,114640321,741,"*","IL7-H_H3k27ac_S295_peak_18160",35,".",3.9557,5.95566,3.56933,"Promoter (<=1kb)",9,114585878,114640074,54197,2,"78893","ENSMUST00000070117.7",0,"ENSMUSG00000056167","Cnot10","CCR4-NOT transcription complex, subunit 10"
"chr9",114667417,114668735,1319,"*","IL7-H_H3k27ac_S295_peak_18161",21,".",3.21781,4.31656,2.12046,"Distal Intergenic",9,114688790,114706671,17882,1,"235661","ENSMUST00000215345.1",-20055,"ENSMUSG00000032435","Dync1li1","dynein cytoplasmic 1 light intermediate chain 1"
"chr9",114688272,114689387,1116,"*","IL7-H_H3k27ac_S295_peak_18162",101,".",7.17899,12.8563,10.1032,"Promoter (<=1kb)",9,114688790,114706671,17882,1,"235661","ENSMUST00000215345.1",0,"ENSMUSG00000032435","Dync1li1","dynein cytoplasmic 1 light intermediate chain 1"
"chr9",114730394,114732124,1731,"*","IL7-H_H3k27ac_S295_peak_18163",64,".",5.76491,9.00019,6.46641,"Promoter (<=1kb)",9,114731116,114740132,9017,1,"67213","ENSMUST00000217637.1",0,"ENSMUSG00000032434","Cmtm6","CKLF-like MARVEL transmembrane domain containing 6"
"chr9",114741796,114743240,1445,"*","IL7-H_H3k27ac_S295_peak_18164",30,".",3.7517,5.39597,3.09999,"Intron (ENSMUST00000035007.9/67213, intron 3 of 3)",9,114731173,114749344,18172,1,"67213","ENSMUST00000035007.9",10623,"ENSMUSG00000032434","Cmtm6","CKLF-like MARVEL transmembrane domain containing 6"
"chr9",114744727,114746059,1333,"*","IL7-H_H3k27ac_S295_peak_18165",20,".",3.19675,4.21846,2.00642,"Intron (ENSMUST00000035007.9/67213, intron 3 of 3)",9,114731173,114749344,18172,1,"67213","ENSMUST00000035007.9",13554,"ENSMUSG00000032434","Cmtm6","CKLF-like MARVEL transmembrane domain containing 6"
"chr9",114753156,114753696,541,"*","IL7-H_H3k27ac_S295_peak_18166",16,".",2.8887,3.79953,1.66132,"Distal Intergenic",9,114763292,114775451,12160,2,"102545","ENSMUST00000217056.1",21755,"ENSMUSG00000032436","Cmtm7","CKLF-like MARVEL transmembrane domain containing 7"
"chr9",114774771,114782181,7411,"*","IL7-H_H3k27ac_S295_peak_18167",157,".",10.1256,18.8333,15.7806,"Promoter (<=1kb)",9,114756836,114781849,25014,2,"102545","ENSMUST00000035009.15",0,"ENSMUSG00000032436","Cmtm7","CKLF-like MARVEL transmembrane domain containing 7"
"chr9",114843956,114844517,562,"*","IL7-H_H3k27ac_S295_peak_18168",20,".",3.08457,4.35504,2.08755,"Promoter (<=1kb)",9,114789345,114844152,54808,2,"70031","ENSMUST00000047013.3",0,"ENSMUSG00000041012","Cmtm8","CKLF-like MARVEL transmembrane domain containing 8"
"chr9",114930599,114933908,3310,"*","IL7-H_H3k27ac_S295_peak_18169",144,".",9.53769,17.4692,14.4928,"Promoter (<=1kb)",9,114903346,114933879,30534,2,"333433","ENSMUST00000084853.3",0,"ENSMUSG00000050627","Gpd1l","glycerol-3-phosphate dehydrogenase 1-like"
"chr9",115093774,115094545,772,"*","IL7-H_H3k27ac_S295_peak_18170",22,".",3.39829,4.44993,2.2469,"Intron (ENSMUST00000183104.7/74486, intron 3 of 11)",9,115088841,115218418,129578,1,"74486","ENSMUST00000182363.7",4933,"ENSMUSG00000040875","Osbpl10","oxysterol binding protein-like 10"
"chr9",115134965,115135312,348,"*","IL7-H_H3k27ac_S295_peak_18171",17,".",2.87544,3.97957,1.7422,"Intron (ENSMUST00000183104.7/74486, intron 4 of 11)",9,115120539,115216812,96274,1,"74486","ENSMUST00000182413.1",14426,"ENSMUSG00000040875","Osbpl10","oxysterol binding protein-like 10"
"chr9",115308728,115311205,2478,"*","IL7-H_H3k27ac_S295_peak_18172",136,".",8.7399,16.5704,13.6488,"Promoter (<=1kb)",9,115242581,115310421,67841,2,"68292","ENSMUST00000035010.9",0,"ENSMUSG00000032437","Stt3b","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)"
"chr9",115330034,115330940,907,"*","IL7-H_H3k27ac_S295_peak_18173",29,".",3.62147,5.32436,2.98146,"Distal Intergenic",9,115242581,115310421,67841,2,"68292","ENSMUST00000035010.9",-19613,"ENSMUSG00000032437","Stt3b","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)"
"chr9",115489455,115490304,850,"*","IL7-H_H3k27ac_S295_peak_18174",14,".",2.6996,3.67511,1.46386,"Distal Intergenic",9,115381819,115381939,121,1,"100316675","ENSMUST00000116759.1",107636,"ENSMUSG00000080409","Mir467h","microRNA 467h"
"chr9",116076940,116078135,1196,"*","IL7-H_H3k27ac_S295_peak_18175",33,".",3.82806,5.71508,3.37223,"Distal Intergenic",9,116084293,116175265,90973,2,"21813","ENSMUST00000061101.11",97130,"ENSMUSG00000032440","Tgfbr2","transforming growth factor, beta receptor II"
"chr9",116092040,116092620,581,"*","IL7-H_H3k27ac_S295_peak_18176",14,".",2.6891,3.63067,1.43718,"Intron (ENSMUST00000061101.11/21813, intron 7 of 7)",9,116084293,116175265,90973,2,"21813","ENSMUST00000061101.11",82645,"ENSMUSG00000032440","Tgfbr2","transforming growth factor, beta receptor II"
"chr9",116121115,116124410,3296,"*","IL7-H_H3k27ac_S295_peak_18177",40,".",4.22803,6.46808,4.06472,"Intron (ENSMUST00000061101.11/21813, intron 4 of 7)",9,116084293,116175265,90973,2,"21813","ENSMUST00000061101.11",50855,"ENSMUSG00000032440","Tgfbr2","transforming growth factor, beta receptor II"
"chr9",116131369,116131648,280,"*","IL7-H_H3k27ac_S295_peak_18178",14,".",2.6996,3.67511,1.46386,"Exon (ENSMUST00000061101.11/21813, exon 3 of 8)",9,116084293,116175265,90973,2,"21813","ENSMUST00000061101.11",43617,"ENSMUSG00000032440","Tgfbr2","transforming growth factor, beta receptor II"
"chr9",116133240,116139781,6542,"*","IL7-H_H3k27ac_S295_peak_18179",24,".",3.31981,4.74793,2.45371,"Intron (ENSMUST00000061101.11/21813, intron 2 of 7)",9,116084293,116175265,90973,2,"21813","ENSMUST00000061101.11",35484,"ENSMUSG00000032440","Tgfbr2","transforming growth factor, beta receptor II"
"chr9",116144489,116146981,2493,"*","IL7-H_H3k27ac_S295_peak_18180",37,".",4.01318,6.1395,3.75206,"Intron (ENSMUST00000061101.11/21813, intron 2 of 7)",9,116084293,116175265,90973,2,"21813","ENSMUST00000061101.11",28284,"ENSMUSG00000032440","Tgfbr2","transforming growth factor, beta receptor II"
"chr9",116174582,116176150,1569,"*","IL7-H_H3k27ac_S295_peak_18181",156,".",9.80136,18.7198,15.6812,"Promoter (<=1kb)",9,116084293,116175265,90973,2,"21813","ENSMUST00000061101.11",0,"ENSMUSG00000032440","Tgfbr2","transforming growth factor, beta receptor II"
"chr9",116216074,116219608,3535,"*","IL7-H_H3k27ac_S295_peak_18182",30,".",3.81018,5.42877,3.09262,"Exon (ENSMUST00000217302.1/ENSMUST00000217302.1, exon 1 of 4)",9,116189180,116194886,5707,1,"100043817","ENSMUST00000214742.1",26894,"ENSMUSG00000111243","Gm4668","predicted gene 4668"
"chr9",116324598,116325055,458,"*","IL7-H_H3k27ac_S295_peak_18183",12,".",2.68022,3.32538,1.24201,"Distal Intergenic",9,116189180,116194886,5707,1,"100043817","ENSMUST00000214742.1",135418,"ENSMUSG00000111243","Gm4668","predicted gene 4668"
"chr9",116337561,116339129,1569,"*","IL7-H_H3k27ac_S295_peak_18184",57,".",5.23515,8.22749,5.70988,"Exon (ENSMUST00000217456.1/ENSMUST00000217456.1, exon 2 of 2)",9,116189180,116194886,5707,1,"100043817","ENSMUST00000214742.1",148381,"ENSMUSG00000111243","Gm4668","predicted gene 4668"
"chr9",116365489,116370016,4528,"*","IL7-H_H3k27ac_S295_peak_18185",64,".",5.40624,8.98841,6.45004,"Distal Intergenic",9,116189180,116194886,5707,1,"100043817","ENSMUST00000214742.1",176309,"ENSMUSG00000111243","Gm4668","predicted gene 4668"
"chr9",116383880,116384137,258,"*","IL7-H_H3k27ac_S295_peak_18186",16,".",2.83563,3.91064,1.67918,"Distal Intergenic",9,116189180,116194886,5707,1,"100043817","ENSMUST00000214742.1",194700,"ENSMUSG00000111243","Gm4668","predicted gene 4668"
"chr9",118040427,118041513,1087,"*","IL7-H_H3k27ac_S295_peak_18187",95,".",6.95721,12.2695,9.53201,"Promoter (<=1kb)",9,118040499,118063839,23341,1,"27215","ENSMUST00000044454.11",0,"ENSMUSG00000039285","Azi2","5-azacytidine induced gene 2"
"chr9",118149484,118150028,545,"*","IL7-H_H3k27ac_S295_peak_18188",26,".",3.59808,4.8494,2.60088,"Promoter (<=1kb)",9,118065095,118150163,85069,2,"67899","ENSMUST00000215799.1",135,"ENSMUSG00000039163","Cmc1","C-X9-C motif containing 1"
"chr9",118506228,118506890,663,"*","IL7-H_H3k27ac_S295_peak_18189",33,".",3.85691,5.67558,3.34554,"Promoter (<=1kb)",9,118506267,118582519,76253,1,"54214","ENSMUST00000084820.5",0,"ENSMUSG00000038708","Golga4","golgin A4"
"chr9",118606692,118607173,482,"*","IL7-H_H3k27ac_S295_peak_18190",72,".",6.16625,9.81958,7.21157,"Promoter (<=1kb)",9,118606690,118901003,294314,1,"104099","ENSMUST00000044165.13",2,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118621069,118621503,435,"*","IL7-H_H3k27ac_S295_peak_18191",21,".",3.11954,4.40223,2.1286,"Intron (ENSMUST00000044165.13/104099, intron 1 of 27)",9,118606690,118901003,294314,1,"104099","ENSMUST00000044165.13",14379,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118623613,118625385,1773,"*","IL7-H_H3k27ac_S295_peak_18192",30,".",3.71214,5.39266,3.068,"Intron (ENSMUST00000044165.13/104099, intron 1 of 27)",9,118606690,118901003,294314,1,"104099","ENSMUST00000044165.13",16923,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118652053,118655109,3057,"*","IL7-H_H3k27ac_S295_peak_18193",45,".",4.5876,6.99304,4.56447,"Exon (ENSMUST00000044165.13/104099, exon 5 of 28)",9,118685835,118807231,121397,1,"104099","ENSMUST00000125021.1",-30726,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118661385,118662959,1575,"*","IL7-H_H3k27ac_S295_peak_18194",33,".",4.37485,5.71494,3.39192,"Exon (ENSMUST00000044165.13/104099, exon 7 of 28)",9,118685835,118807231,121397,1,"104099","ENSMUST00000125021.1",-22876,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118670829,118671475,647,"*","IL7-H_H3k27ac_S295_peak_18195",16,".",2.82016,3.84875,1.64033,"Intron (ENSMUST00000044165.13/104099, intron 9 of 27)",9,118685835,118807231,121397,1,"104099","ENSMUST00000125021.1",-14360,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118674243,118678785,4543,"*","IL7-H_H3k27ac_S295_peak_18196",78,".",6.41172,10.508,7.8933,"Intron (ENSMUST00000044165.13/104099, intron 11 of 27)",9,118685835,118807231,121397,1,"104099","ENSMUST00000125021.1",-7050,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118701853,118702187,335,"*","IL7-H_H3k27ac_S295_peak_18197",24,".",3.32548,4.75881,2.45459,"Intron (ENSMUST00000044165.13/104099, intron 15 of 27)",9,118711657,118897723,186067,1,"104099","ENSMUST00000124360.7",-9470,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118705068,118707682,2615,"*","IL7-H_H3k27ac_S295_peak_18198",51,".",4.9314,7.61485,5.15869,"Intron (ENSMUST00000044165.13/104099, intron 15 of 27)",9,118711657,118897723,186067,1,"104099","ENSMUST00000124360.7",-3975,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118715353,118716935,1583,"*","IL7-H_H3k27ac_S295_peak_18199",68,".",5.72556,9.39868,6.8368,"Intron (ENSMUST00000044165.13/104099, intron 15 of 27)",9,118711657,118897723,186067,1,"104099","ENSMUST00000124360.7",3696,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118722336,118724907,2572,"*","IL7-H_H3k27ac_S295_peak_18200",30,".",3.74387,5.40799,3.08807,"Intron (ENSMUST00000044165.13/104099, intron 15 of 27)",9,118711657,118897723,186067,1,"104099","ENSMUST00000124360.7",10679,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118726784,118727178,395,"*","IL7-H_H3k27ac_S295_peak_18201",15,".",2.72732,3.7043,1.51796,"Intron (ENSMUST00000044165.13/104099, intron 15 of 27)",9,118711657,118897723,186067,1,"104099","ENSMUST00000124360.7",15127,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118729754,118733116,3363,"*","IL7-H_H3k27ac_S295_peak_18202",88,".",6.75709,11.5658,8.87665,"Intron (ENSMUST00000044165.13/104099, intron 15 of 27)",9,118711657,118897723,186067,1,"104099","ENSMUST00000124360.7",18097,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118845584,118846186,603,"*","IL7-H_H3k27ac_S295_peak_18203",19,".",2.98168,4.16352,1.91037,"Intron (ENSMUST00000044165.13/104099, intron 22 of 27)",9,118839628,118871940,32313,1,"104099","ENSMUST00000124422.1",5956,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118889473,118891288,1816,"*","IL7-H_H3k27ac_S295_peak_18204",38,".",4.25268,6.17278,3.82421,"Exon (ENSMUST00000134688.1/ENSMUST00000134688.1, exon 2 of 2)",9,118872069,118897312,25244,1,"104099","ENSMUST00000155437.1",17404,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"chr9",118925088,118927293,2206,"*","IL7-H_H3k27ac_S295_peak_18205",20,".",3.31056,4.21487,2.02334,"Promoter (<=1kb)",9,118926453,119043998,117546,1,"69274","ENSMUST00000073109.11",0,"ENSMUSG00000047409","Ctdspl","CTD small phosphatase like"
"chr9",118973030,118974246,1217,"*","IL7-H_H3k27ac_S295_peak_18206",27,".",3.49439,5.08065,2.75342,"Intron (ENSMUST00000073109.11/69274, intron 1 of 7)",9,118929867,119033628,103762,1,"69274","ENSMUST00000174841.1",43163,"ENSMUSG00000047409","Ctdspl","CTD small phosphatase like"
"chr9",118995062,118997267,2206,"*","IL7-H_H3k27ac_S295_peak_18207",20,".",3.08108,4.34207,2.07461,"Intron (ENSMUST00000073109.11/69274, intron 1 of 7)",9,119031796,119031885,90,1,"387218","ENSMUST00000083579.1",-34529,"ENSMUSG00000065513","Mir26a-1","microRNA 26a-1"
"chr9",118999970,119002095,2126,"*","IL7-H_H3k27ac_S295_peak_18208",29,".",3.62118,5.31442,2.97065,"Intron (ENSMUST00000073109.11/69274, intron 1 of 7)",9,119031796,119031885,90,1,"387218","ENSMUST00000083579.1",-29701,"ENSMUSG00000065513","Mir26a-1","microRNA 26a-1"
"chr9",119023849,119025353,1505,"*","IL7-H_H3k27ac_S295_peak_18209",30,".",3.93908,5.29602,3.00767,"Intron (ENSMUST00000073109.11/69274, intron 3 of 7)",9,119031796,119031885,90,1,"387218","ENSMUST00000083579.1",-6443,"ENSMUSG00000065513","Mir26a-1","microRNA 26a-1"
"chr9",119073691,119076433,2743,"*","IL7-H_H3k27ac_S295_peak_18210",15,".",2.72923,3.69944,1.50044,"Promoter (<=1kb)",9,119072579,119074303,1725,2,"18799","ENSMUST00000214491.1",0,"ENSMUSG00000010660","Plcd1","phospholipase C, delta 1"
"chr9",119077452,119082093,4642,"*","IL7-H_H3k27ac_S295_peak_18211",46,".",4.5161,7.08183,4.63341,"Exon (ENSMUST00000214470.1/18799, exon 3 of 15)",9,119072579,119074303,1725,2,"18799","ENSMUST00000214491.1",-3149,"ENSMUSG00000010660","Plcd1","phospholipase C, delta 1"
"chr9",119102100,119102683,584,"*","IL7-H_H3k27ac_S295_peak_18212",29,".",3.64011,5.30106,2.96709,"Promoter (<=1kb)",9,119102478,119125295,22818,1,"320256","ENSMUST00000124213.7",0,"ENSMUSG00000038060","Dlec1","deleted in lung and esophageal cancer 1"
"chr9",119119641,119120649,1009,"*","IL7-H_H3k27ac_S295_peak_18213",15,".",2.88986,3.68896,1.54728,"Promoter (<=1kb)",9,119119654,119144280,24627,1,"320256","ENSMUST00000137047.7",0,"ENSMUSG00000038060","Dlec1","deleted in lung and esophageal cancer 1"
"chr9",119321600,119323692,2093,"*","IL7-H_H3k27ac_S295_peak_18214",129,".",8.70875,15.9405,12.9978,"Promoter (<=1kb)",9,119238432,119322427,83996,2,"108737","ENSMUST00000040853.10",0,"ENSMUSG00000036737","Oxsr1","oxidative-stress responsive 1"
"chr9",119339564,119341978,2415,"*","IL7-H_H3k27ac_S295_peak_18215",68,".",5.70365,9.37644,6.82984,"Promoter (<=1kb)",9,119339676,119342752,3077,1,"113868","ENSMUST00000176351.7",0,"ENSMUSG00000036138","Acaa1a","acetyl-Coenzyme A acyltransferase 1A"
"chr9",119357473,119357853,381,"*","IL7-H_H3k27ac_S295_peak_18216",25,".",3.50735,4.74176,2.5188,"Promoter (<=1kb)",9,119357569,119361411,3843,1,"102448","ENSMUST00000215305.1",0,"ENSMUSG00000035769","Xylb","xylulokinase homolog (H. influenzae)"
"chr9",119401577,119403054,1478,"*","IL7-H_H3k27ac_S295_peak_18217",55,".",5.20618,7.96509,5.51943,"Promoter (<=1kb)",9,119402118,119433515,31398,1,"11481","ENSMUST00000165044.2",0,"ENSMUSG00000061393","Acvr2b","activin receptor IIB"
"chr9",119444820,119445557,738,"*","IL7-H_H3k27ac_S295_peak_18218",35,".",3.97868,5.97591,3.5838,"Promoter (<=1kb)",9,119444943,119465517,20575,1,"208194","ENSMUST00000035094.13",0,"ENSMUSG00000042787","Exog","exo/endonuclease G"
"chr9",119894597,119895601,1005,"*","IL7-H_H3k27ac_S295_peak_18219",51,".",5.12923,7.57659,5.12923,"Promoter (<=1kb)",9,119894878,119926586,31709,1,"67561","ENSMUST00000036561.7",0,"ENSMUSG00000032512","Wdr48","WD repeat domain 48"
"chr9",119937233,119937529,297,"*","IL7-H_H3k27ac_S295_peak_18220",28,".",4.05499,5.10338,2.81928,"Promoter (<=1kb)",9,119933050,119937550,4501,2,"74498","ENSMUST00000213409.1",21,"ENSMUSG00000032513","Gorasp1","golgi reassembly stacking protein 1"
"chr9",119976495,119983849,7355,"*","IL7-H_H3k27ac_S295_peak_18221",89,".",6.91097,11.6665,8.97666,"Promoter (<=1kb)",9,119971165,119977335,6171,2,"215418","ENSMUST00000215916.1",0,"ENSMUSG00000032515","Csrnp1","cysteine-serine-rich nuclear protein 1"
"chr9",120001971,120002249,279,"*","IL7-H_H3k27ac_S295_peak_18222",29,".",4.11339,5.21083,2.92416,"Intron (ENSMUST00000177637.1/13051, intron 2 of 2)",9,119974261,119984658,10398,2,"215418","ENSMUST00000213936.1",-17313,"ENSMUSG00000032515","Csrnp1","cysteine-serine-rich nuclear protein 1"
